,similarity,word1,word2
2040,17.0,стекло-наш,дорожно-наука
2041,17.0,кровать-наш,кухня-наш
2042,17.0,сумрак-наш,галл-наш
2043,17.0,велосипед-наука,зеленый-джей
2044,17.0,оттенок-наш,кита-наш
2045,17.0,лаборатории-наш,спайдер-наш
2046,17.0,барин-наука,лестница-наш
2047,17.0,повесить-в,время-наш
2048,17.0,гад-наш,плавать-в
2049,17.0,счастливый-джей,ночь-наш
2050,17.0,чувак-наш,веселье-наш
2051,17.0,филиал-наш,чай-наш
2052,17.0,клуб-наш,играть-в
2053,17.0,мусор-наш,ланч-наш
2054,17.0,интерьер-наука,башня-наш
2055,17.0,завтрак-n,человек-наука
2056,17.0,пара-н,расы-наш
2057,17.0,залив-наука,крыльцо-наш
2058,17.0,страны-наш,библиотека-наш
2059,17.0,черно-джей,сигареты-наш
2060,17.0,ручка-век,трамвай-наш
2061,17.0,чувствовать себя-в,лестница-наш
2062,17.0,дуб-наш,лепесток-наш
2063,17.0,озеро-наш,город-наш
2064,17.0,играть-в,знак-век
2065,17.0,старый-джей,расы-наш
2066,17.0,парад-наука,магазин-наш
2067,17.0,медузы-наш,текстура-наш
2068,17.0,завиток-век,лист-наш
2069,17.0,колибри-наука,мосс-наш
2070,17.0,книга-наш,золото-наш
2071,17.0,рабочий стола-наука,матч-наш
2072,17.0,ручка-век,освещение-наш
2073,17.0,замороженные-джей,суп-наш
2074,17.0,чувак-наш,сидеть-в
2075,16.0,амфибия-наш,аист-наш
2076,16.0,асфальто-наука,кран-наш
2077,16.0,ярко-джей,серый-джей
2078,16.0,полет-наш,ягуар-наш
2079,16.0,счастливый-джей,нолик-наш
2080,16.0,ванная комната-наш,лестница-наш
2081,16.0,залив-наука,кривой-наш
2082,16.0,ноги-наш,поезд-наш
2083,16.0,снег-наш,солнечный-джей
2084,16.0,синий-джей,счастливый-джей
2085,16.0,солнце-наш,мокрый-джей
2086,16.0,клоун-наш,медузы-наш
2087,16.0,семейные-наш,город-наш
2088,16.0,шаблон-наш,время-наш
2089,16.0,вишни-наш,пилинга-наука
2090,16.0,пекарня-наш,автомобиль-наука
2091,16.0,крест-наш,пост-ть
2092,16.0,мусор-наш,метро-джей
2093,16.0,библия-наш,лист-наш
2094,16.0,природа-наш,нью-дж
2095,16.0,милый-джей,чувак-наш
2096,16.0,кривой-наш,танец-наш
2097,16.0,осенне-наш,хет-наш
2098,16.0,ткань-наш,ручка-век
2099,16.0,рукоятка-наш,бело-джей
2100,16.0,чувствовать себя-в,веселье-наш
2101,16.0,мост-наш,керамические-джей
2102,16.0,разруха-наш,долина-наука
2103,16.0,замок-наука,патио-наука
2104,16.0,кнопка н,серый-джей
2105,16.0,клуб-наш,знак-век
2106,16.0,перышко-наш,насекомое-наш
2107,16.0,отель-наш,дуб-наш
2108,16.0,аллея-наш,панкандидат-наука
2109,16.0,дизайн-наш,мышца-наш
2110,16.0,круг-наш,змея-наш
2111,16.0,авто-н,цитата-наш
2112,16.0,пост-ть,бело-джей
2113,16.0,животный-наш,клоун-наш
2114,16.0,ужин-наш,сон-век
2115,16.0,офис-наш,женщина-наш
2116,16.0,линия-наш,метро-джей
2117,16.0,метро-н,телевидения-наука
2118,16.0,водопад-наш,древесина-наш
2119,16.0,отдохнуть-в,ресторана-наука
2120,16.0,кровать-наш,лестница-наш
2121,16.0,чувак-наш,хаски-наш
2122,16.0,снос-наш,скайлайна-наука
2123,16.0,потолок-наш,патио-наука
2124,16.0,полет-наш,музей-наш
2125,16.0,бумага-наш,татуировки-наш
2126,16.0,действие-наука,метро-н
2127,16.0,могила-наш,берег-наш
2128,16.0,солнце-наш,зима-наш
2129,16.0,форд-наш,стены-наш
2130,16.0,группа-наш,чулок-наука
2131,16.0,грязно-джей,разрыв-наш
2132,16.0,ноги-наш,полоса-наш
2133,16.0,семейные-наш,площадь-джей
2134,16.0,глаз-наука,небо-наука
2135,16.0,ужин-наш,утро-наш
2136,16.0,апартаменты-наш,пляжа-наш
2137,16.0,автобусы-наука,кран-наш
2138,16.0,аквариум-наука,монета-наш
2139,16.0,путь-наш,подсолнух-наш
2140,16.0,красно-джей,униформа-джей
2141,16.0,группа-наш,уха-наш
2142,16.0,кухня-наш,лестница-наш
2143,16.0,глиттер-век,винтаж-джей
2144,16.0,золото-наш,текстура-наш
2145,16.0,воздух-наш,масленица-наш
2146,16.0,парень-наш,стенд-век
2147,16.0,бекон-наш,сладкий-джей
2148,16.0,реферат-дж,чувствовать себя-в
2149,16.0,группа-наш,невеста-наука
2150,15.0,мама-наш,сидеть-в
2151,15.0,листва-наш,фиолетовый-джей
2152,15.0,хаски-наш,живопись-наш
2153,15.0,вечер-наш,серфер-наш
2154,15.0,открытка-наш,текстура-наш
2155,15.0,завтрак-n,ночь-наш
2156,15.0,макияж-наш,череп-наш
2157,15.0,парень-наш,разрыв-наш
2158,15.0,хомячок-наш,замок-век
2159,15.0,шахматы-наш,семейные-наш
2160,15.0,веселье-наш,стрижка-наш
2161,15.0,бутон-наш,оттенок-наш
2162,15.0,объявление-наш,трек-наш
2163,15.0,мертвые-джей,голубь-наш
2164,15.0,бурундук-наш,иллюстрации-наш
2165,15.0,холодно-джей,серебро-наш
2166,15.0,насекомое-наш,количество-наш
2167,15.0,барин-наука,лодку-наш
2168,15.0,ресторана-наука,пейзажи-наш
2169,15.0,волос-наука,трафарет-наш
2170,15.0,парень-наш,идея-наш
2171,15.0,надгробие-наш,силуэт-наш
2172,15.0,ярко-джей,мист-наш
2173,15.0,монета-наш,музыкант-наш
2174,15.0,рукоятка-наш,велосипед-наука
2175,15.0,повесить-в,утро-наш
2176,15.0,снос-наш,высокий-джей
2177,15.0,спальня-наш,динер-наш
2178,15.0,свеча-наш,линия-наш
2179,15.0,барин-наука,судно-наш
2180,15.0,клуб-наш,конусно-наш
2181,15.0,арт-н,рождество-наш
2182,15.0,путешествия-наш,древесина-наш
2183,15.0,ноги-наш,открытый-джей
2184,15.0,повесить-в,оставить-в
2185,15.0,рыжевато-джей,оттенок-наш
2186,15.0,реферат-дж,луна-наш
2187,15.0,авто-н,раунд-наш
2188,15.0,мист-наш,храм-наш
2189,15.0,полоса-наш,городской-джей
2190,15.0,улыбка-наш,вид-наш
2191,15.0,пульсация-наш,тень-наш
2192,15.0,грязно-джей,веселье-наш
2193,15.0,стрижка-наш,повесить-в
2194,15.0,кирпич-наш,скайлайна-наука
2195,15.0,ванная комната-наш,сон-век
2196,15.0,школа-наш,разрыв-наш
2197,15.0,милый-джей,друг-наш
2198,15.0,действие-наука,платье-наш
2199,15.0,коровы-наш,станции-наш
2200,15.0,играть-в,парусно-наш
2201,15.0,грибок-наш,шаблон-наш
2202,15.0,кнопка н,полиция-наука
2203,15.0,керамические-джей,церковь-наш
2204,15.0,дома-наука,курение-наш
2205,15.0,питание-наш,дикий-джей
2206,15.0,красочный-джей,древесина-наш
2207,15.0,улыбка-наш,время-наш
2208,15.0,амфибия-наш,фламинго-наука
2209,15.0,апартаменты-наш,ребёнка-наука
2210,15.0,погост-наш,серебро-наш
2211,15.0,наряд-наш,знак-век
2212,15.0,чувак-наш,ребёнка-наука
2213,15.0,полюс-наш,погода-наш
2214,15.0,сити-наш,раунд-наш
2215,15.0,гвоздь-наш,волк-наш
2216,15.0,ночь-наш,солнце-наш
2217,15.0,ванна-наш,сон-век
2218,15.0,повесить-в,трафарет-наш
2219,14.0,вишни-наш,мясо-наш
2220,14.0,синий-джей,плакат-наш
2221,14.0,пожарно-наш,кино-н
2222,14.0,ничья-век,крыло-наш
2223,14.0,хаски-наш,играть-в
2224,14.0,капельно-в,рыжевато-джей
2225,14.0,стрела-наш,боксер-наш
2226,14.0,корзина-наш,мосс-наш
2227,14.0,пин-наш,крыло-наш
2228,14.0,апартаменты-наш,долина-наука
2229,14.0,парень-наш,пудель-наш
2230,14.0,чайка-наш,городской-джей
2231,14.0,десертные-наука,помидор-наука
2232,14.0,яично-наш,семейные-наш
2233,14.0,самогод-наука,парень-наш
2234,14.0,темно-джей,фламинго-наука
2235,14.0,чирлидер-наш,пейзажи-наш
2236,14.0,розовый-джей,оттенок-наш
2237,14.0,пара-н,открытый-джей
2238,14.0,сад-наш,дым-наш
2239,14.0,стекло-наш,мельница-наш
2240,14.0,расы-наш,площадь-джей
2241,14.0,бумага-наш,вайна-наука
2242,14.0,улыбка-наш,стенд-век
2243,14.0,мороз-наш,лето-наш
2244,14.0,залив-наука,парковка-наш
2245,14.0,поцелуй-наш,сидеть-в
2246,14.0,обезьяны-наш,дуб-наш
2247,14.0,бусина-наш,рыженький-наш
2248,14.0,животный-наш,руки-наш
2249,14.0,милый-джей,музыка-наш
2250,14.0,центр город-джей,хоккей-наш
2251,14.0,мертвые-джей,парень-наш
2252,14.0,самогод-наука,асфальто-наука
2253,14.0,журнал n,работать-в
2254,14.0,полет-наш,дождь-наука
2255,14.0,ванная комната-наш,сад-наш
2256,14.0,двери-наш,небоскреб-наука
2257,14.0,макияж-наш,старый-джей
2258,14.0,игры-наш,знак-век
2259,14.0,мертвые-джей,лицо-наш
2260,14.0,друг-наш,сексуально-джей
2261,14.0,цветок-наш,интерьер-наука
2262,14.0,сумка-наш,провод-наш
2263,14.0,игры-наш,козочки-наш
2264,14.0,примечание-наш,ралли-наука
2265,14.0,лестница-наш,сталь-наш
2266,14.0,алмаз-наш,трафарет-наш
2267,14.0,природа-наш,тв-наш
2268,14.0,счастливый-джей,пост-ть
2269,14.0,реферат-дж,ралли-наука
2270,14.0,участник-наш,парусно-наш
2271,14.0,борода-наш,китти-наука
2272,14.0,едят-в,чайка-наш
2273,14.0,дометр-наука,сэндвич-наш
2274,14.0,живот-наш,черно-джей
2275,14.0,оставить-в,прогулка-век
2276,14.0,темно-джей,полоса-наш
2277,14.0,форд-наш,долина-наука
2278,14.0,насекомое-наш,аист-наш
2279,14.0,животный-наш,фотообои-наш
2280,14.0,кожа-наш,сорняк-наш
2281,14.0,паб-наш,мыть-в
2282,14.0,оставить-в,играть-в
2283,14.0,кс-наш,надгробие-наш
2284,14.0,книга-наш,дометр-наука
2285,14.0,счастливый-джей,прогулка-век
2286,14.0,красочный-джей,лаборатории-наш
2287,14.0,флаг-наш,цитата-наш
2288,14.0,раковина-век,время-наш
2289,14.0,друг-наш,сидеть-в
2290,14.0,фонарь-наш,дуб-наш
2291,14.0,сидеть-в,улыбка-наш
2292,14.0,коттедж-наш,наряд-наш
2293,14.0,центр город-джей,замок-век
2294,14.0,пэт-наш,плакат-наш
2295,14.0,индустриально-джей,озеро-наш
2296,14.0,лизнуть-в,сидеть-в
2297,14.0,пул-наш,руст-наш
2298,14.0,полоса-наш,поезд-наш
2299,13.0,говядина-наш,центр город-джей
2300,13.0,блондинка-джей,глаз-наука
2301,13.0,леди-наука,закат-наука
2302,13.0,чувствовать себя-в,стопа-век
2303,13.0,старый-джей,сиденья-наш
2304,13.0,грязно-джей,счастливый-джей
2305,13.0,разруха-наш,берег-наш
2306,13.0,черно-джей,лапу-наш
2307,13.0,яично-наш,лий-наш
2308,13.0,медведь-век,играть-в
2309,13.0,черно-джей,голубь-наш
2310,13.0,перышко-наш,гад-наш
2311,13.0,гимнастика-наш,порту-наш
2312,13.0,мама-наш,снеговик-наш
2313,13.0,грязно-джей,стрижка-наш
2314,13.0,участник-наш,сиденья-наш
2315,13.0,лиля-наш,свиньи-наш
2316,13.0,грязно-джей,повесить-в
2317,13.0,парень-наш,провод-наш
2318,13.0,оранжевый-джей,магазин n
2319,13.0,кактус-наш,осень-век
2320,13.0,круг-наш,спорт-наш
2321,13.0,рыженький-наш,рефлексия-наука
2322,13.0,кафе-плата,рефлексия-наука
2323,13.0,наряд-наш,играть-в
2324,13.0,барин-наука,женщина-дж
2325,13.0,живот-наш,грязно-джей
2326,13.0,веревка-наш,поезд-наш
2327,13.0,дощатый-наш,падени-век
2328,13.0,реферат-дж,свеча-наш
2329,13.0,церковь-наш,солдат-наука
2330,13.0,боксер-наш,рефлексия-наука
2331,13.0,кристалл-наш,силуэт-наш
2332,13.0,чувствовать себя-в,парень-наш
2333,13.0,шаблон-наш,пирс-наш
2334,13.0,центр город-джей,поле-наш
2335,13.0,пиво-наш,дикий-джей
2336,13.0,повесить-в,счастливый-джей
2337,13.0,веревка-наш,берег-наш
2338,13.0,самогод-наука,камеры-наш
2339,13.0,кнопка н,цветок-наш
2340,13.0,замороженные-джей,магазин n
2341,13.0,завиток-век,лизнуть-в
2342,13.0,солнечный-джей,зоопарк-наука
2343,13.0,человек-наука,стопа-век
2344,13.0,ведро-наш,насекомое-наш
2345,13.0,забора-наука,друг-наш
2346,13.0,может-наш,эскиз-наш
2347,13.0,замороженные-джей,пеббл-наш
2348,13.0,керамические-джей,жить-в
2349,13.0,день-наука,лошадь-наш
2350,13.0,медведь-век,боксер-наш
2351,13.0,айрис-наука,колье-наука
2352,13.0,освещение-наш,человек-наука
2353,13.0,загрузки-наука,клифф-наш
2354,13.0,ландшафтно-наш,зонт-наш
2355,13.0,человек-наука,трансформатор-наука
2356,13.0,темно-джей,песчано-наш
2357,13.0,разруха-наш,купальник-наш
2358,13.0,реферат-дж,роза-наш
2359,12.0,парень-наш,гимнастика-наш
2360,12.0,траву-наш,разруха-наш
2361,12.0,освещение-наш,камень-наш
2362,12.0,крыльцо-наш,самокат-наука
2363,12.0,цвета-наука,дикий-джей
2364,12.0,кран-наш,лестница-наш
2365,12.0,берег-наш,разрыв-наш
2366,12.0,кактус-наш,крыльцо-наш
2367,12.0,живот-наш,ничья-век
2368,12.0,ткань-наш,фото-наука
2369,12.0,баранина-наш,фонарь-наш
2370,12.0,сова-наш,ракета-наш
2371,12.0,участник-наш,самокат-наука
2372,12.0,дисплейя-наука,скрэтч-наш
2373,12.0,мяч-наш,завиток-век
2374,12.0,куки-наш,пилинга-наука
2375,12.0,пара-н,пост-ть
2376,12.0,поле-наш,красно-джей
2377,12.0,театр-наш,волк-наш
2378,12.0,синий-джей,качание-наш
2379,12.0,парень-наш,счастливый-джей
2380,12.0,цитата-наш,санта-наш
2381,12.0,чувак-наш,чувствовать себя-в
2382,12.0,ванна-наш,вино-наш
2383,12.0,коричневый-джей,мокрый-джей
2384,12.0,поцелуй-наш,стопа-век
2385,12.0,хаски-наш,матч-наш
2386,12.0,коктейль-наш,гараж-наш
2387,12.0,лицо-наш,стенд-век
2388,12.0,ребёнка-наука,стопа-век
2389,12.0,боксер-наш,динер-наш
2390,12.0,патио-наука,сон-век
2391,12.0,сити-наш,семейные-наш
2392,12.0,падени-век,рыжевато-джей
2393,12.0,парад-наука,стол-наш
2394,12.0,рассвет-наш,лекарственно-наш
2395,12.0,дизайн-наш,оранжевый-джей
2396,12.0,ланч-наш,солнце-наш
2397,12.0,грязно-джей,чувак-наш
2398,12.0,веселье-наш,разрыв-наш
2399,12.0,бикини-наука,плющ-наш
2400,12.0,шаг-наш,купальник-наш
2401,12.0,лягушка-наш,мак-наш
2402,12.0,крест-наш,паб-наш
2403,12.0,мороз-наш,лиля-наш
2404,12.0,кривой-наш,открытый-джей
2405,12.0,коллаж-наш,поток-наш
2406,12.0,прутик-наш,метро-джей
2407,12.0,председатель-наука,праздника-наука
2408,12.0,кофе-наука,солнце-наш
2409,12.0,освещение-наш,сон-век
2410,12.0,мельница-наш,дикий-джей
2411,12.0,круг-наш,парик-наш
2412,12.0,шоссе-наука,белочка-наш
2413,12.0,пин-наш,грузовик-наш
2414,12.0,боксер-наш,плавание-наш
2415,12.0,берег-наш,небольшой-джей
2416,12.0,панкандидат-наука,винил-наш
2417,12.0,количество-наш,веб-наш
2418,12.0,коричневый-джей,снос-наш
2419,12.0,интерьер-наука,скайлайна-наука
2420,12.0,завтрак-n,пола-наука
2421,12.0,антенна-джей,клоун-наш
2422,12.0,хет-наш,пилинга-наука
2423,12.0,бейсбол-наш,радуга-наш
2424,12.0,чувак-наш,счастливый-джей
2425,12.0,ноги-наш,фотообои-наш
2426,12.0,тварь-наш,серый-джей
2427,12.0,крест-наш,наряд-наш
2428,11.0,оставить-в,улыбка-наш
2429,11.0,рыбная ловля-наш,радуга-наш
2430,11.0,ванная комната-наш,чувак-наш
2431,11.0,краска-век,лужа-наш
2432,11.0,катание на коньках-наш,наклейка-наш
2433,11.0,купол-наш,униформа-джей
2434,11.0,газон-наш,сон-век
2435,11.0,офис-наш,солнце-наш
2436,11.0,военно-джей,рефлексия-наука
2437,11.0,мода-наш,почерк-наш
2438,11.0,кс-наш,разруха-наш
2439,11.0,размытость-век,метро-н
2440,11.0,улыбка-наш,стопа-век
2441,11.0,милый-джей,лизнуть-в
2442,11.0,крест-наш,лопух-наш
2443,11.0,б-джей,пин-наш
2444,11.0,сигареты-наш,отель-наш
2445,11.0,самогод-наука,маркета-наука
2446,11.0,архитектурно-наука,желтый-джей
2447,11.0,ручка-век,терьер-наш
2448,11.0,патио-наука,женщина-наш
2449,11.0,зеленый-джей,галл-наш
2450,11.0,дью-наш,попугай-наш
2451,11.0,страны-наш,повесить-в
2452,11.0,чувак-наш,повесить-в
2453,11.0,полоса-наш,бак-наш
2454,11.0,повесить-в,разрыв-наш
2455,11.0,вязание-наш,семейные-наш
2456,11.0,милый-джей,пост-ть
2457,11.0,машина-наш,эскиз-наш
2458,11.0,чувствовать себя-в,стрижка-наш
2459,11.0,матч-наш,мосс-наш
2460,11.0,арт-н,парусно-наш
2461,11.0,листва-наш,ресторана-наука
2462,11.0,чай-наш,деревня-наука
2463,11.0,филиал-наш,кошек-дж
2464,11.0,день-наука,самогод-наука
2465,11.0,золото-наш,идея-наш
2466,11.0,луна-наш,мухомор-наш
2467,11.0,интерьер-наука,высокий-джей
2468,11.0,кряква-наш,портрет-наш
2469,11.0,жить-в,стежка-наш
2470,11.0,веселье-наш,утро-наш
2471,11.0,капельно-в,руст-наш
2472,11.0,веселье-наш,стопа-век
2473,11.0,галл-наш,мельница-наш
2474,11.0,грязно-джей,друг-наш
2475,11.0,синий-джей,руки-наш
2476,11.0,ведро-наш,кривой-наш
2477,11.0,патио-наука,лебедь-наш
2478,11.0,тело-наука,миниатюрный-джей
2479,11.0,кафе-плата,ребёнка-наука
2480,11.0,живот-наш,полоса-наш
2481,11.0,фотообои-наш,такси-наука
2482,11.0,мебель-наш,человек-наука
2483,11.0,бусина-наш,библиотека-наш
2484,11.0,нарцисс-наш,шерсть-наш
2485,11.0,едят-в,оттенок-наш
2486,11.0,коллекция-наш,медузы-наш
2487,11.0,страны-наш,слон-наш
2488,11.0,линия-наш,храм-наш
2489,11.0,бусина-наш,шахматы-наш
2490,11.0,юбка-наш,парик-наш
2491,11.0,дейзи-наука,наводнение-наш
2492,11.0,камеры-наш,ралли-наука
2493,11.0,счастливый-джей,сидеть-в
2494,11.0,бутылка-наш,строительство-наш
2495,11.0,авто-н,ярко-джей
2496,11.0,компьютер-наш,железнодорожный-наш
2497,11.0,ночь-наш,сидеть-в
2498,11.0,волос-наука,лизард-наш
2499,11.0,счастливый-джей,лизнуть-в
2500,11.0,прыжок-наш,солнечный свет-наш
2501,11.0,пустыня-наш,дым-наш
2502,11.0,измельчитель-наш,окна-наш
2503,11.0,оставить-в,рыжевато-джей
2504,11.0,повесить-в,стопа-век
2505,11.0,животный-наш,сэндвич-наш
2506,11.0,милый-джей,грязно-джей
2507,11.0,кафе-плата,ничья-век
2508,11.0,боксер-наш,пирамида-наш
2509,10.0,рукоятка-наш,телевидения-наука
2510,10.0,чувствовать себя-в,повесить-в
2511,10.0,асфальто-наука,луна-наш
2512,10.0,сумрак-наш,юбка-наш
2513,10.0,авто-н,череп-наш
2514,10.0,оставить-в,сидеть-в
2515,10.0,наряд-наш,рок-наш
2516,10.0,мама-наш,стопа-век
2517,10.0,капельно-в,раунд-наш
2518,10.0,друг-наш,стопа-век
2519,10.0,асфальто-наука,вода-наш
2520,10.0,сидеть-в,разрыв-наш
2521,10.0,кафе-плата,спираль-наш
2522,10.0,объявление-наш,бекон-наш
2523,10.0,зеленый-джей,телефон-наука
2524,10.0,дак-наш,наряд-наш
2525,10.0,коста-наука,зебра-наш
2526,10.0,завтрак-n,макияж-наш
2527,10.0,фиолетовый-джей,полоса-наш
2528,10.0,одежда-наш,скайлайна-наука
2529,10.0,шаг-наш,ветра-наш
2530,10.0,портрет-наш,ракета-наш
2531,10.0,перерыв-наука,глиттер-век
2532,10.0,строительство-наш,парусно-наш
2533,10.0,мальчик-наш,ворота-наш
2534,10.0,объектив-наш,буря-наш
2535,10.0,оранжевый-джей,школа-наш
2536,10.0,рубашка-наш,шоу-наука
2537,10.0,бензин-наш,перца-наш
2538,10.0,лекарственно-наш,петя-век
2539,10.0,наклейка-наш,трек-наш
2540,10.0,мебель-наш,природа-наш
2541,10.0,играть-в,железнодорожные-наш
2542,10.0,рыжевато-джей,стенд-век
2543,10.0,военно-джей,оса-наш
2544,10.0,порту-наш,белочка-наш
2545,10.0,винограда-наш,радуга-наш
2546,10.0,наводнение-наш,неонаука-наука
2547,10.0,утро-наш,разрыв-наш
2548,10.0,мемориал-наш,веревка-наш
2549,10.0,ярко-джей,рыжевато-джей
2550,10.0,дома-наука,мокрый-джей
2551,10.0,перышко-наш,подсолнух-наш
2552,10.0,дом-n,стопа-век
2553,10.0,завода-наука,скейт-наш
2554,10.0,коктейль-наш,одуванчик-плата
2555,10.0,аэропортугальский-наш,ноги-наш
2556,10.0,дисплейя-наука,пруда-наш
2557,10.0,аллея-наш,блум-наш
2558,10.0,эскалатор-наш,рыженький-наш
2559,10.0,гусеница-наш,краска-век
2560,10.0,бекон-наш,дикий-джей
2561,10.0,стенд-век,разрыв-наш
2562,10.0,ошейник-наш,тигр-наш
2563,10.0,авто-н,ястреб-наш
2564,10.0,ожог-век,чтение-наш
2565,10.0,сигареты-наш,жить-в
2566,10.0,след-наш,самокат-наука
2567,10.0,шавка-наш,лопух-наш
2568,10.0,бекон-наш,парень-наш
2569,10.0,клавиатура-наш,солдат-наука
2570,10.0,милый-джей,сидеть-в
2571,10.0,трек-наш,желтый-джей
2572,10.0,сумка-наш,чувак-наш
2573,10.0,леди-наука,стопа-век
2574,10.0,стрела-наш,фотообои-наш
2575,10.0,куртка-наш,поток-наш
2576,10.0,лаборатории-наш,рыжевато-джей
2577,10.0,ягуар-наш,буря-наш
2578,10.0,грязно-джей,улыбка-наш
2579,10.0,друг-наш,рыжевато-джей
2580,10.0,утро-наш,стопа-век
2581,10.0,кладбище-наш,мужчина-наш
2582,10.0,прыжок-наш,стежка-наш
2583,10.0,друг-наш,оставить-в
2584,10.0,семейные-наш,ястреб-наш
2585,10.0,монстр-наш,рок-наш
2586,10.0,чувствовать себя-в,время-наш
2587,10.0,лицо-наш,повесить-в
2588,10.0,пицца-наука,железнодорожный-наш
2589,10.0,крест-наш,шопинга-наука
2590,10.0,парень-наш,повесить-в
2591,10.0,ремесло-наука,ван-наш
2592,9.0,арт-н,пиво-наш
2593,9.0,борода-наш,фламинго-наука
2594,9.0,монстр-наш,раковина-наш
2595,9.0,скамейка-наш,маск-наш
2596,9.0,клуб-наш,ривера-наука
2597,9.0,боксер-наш,ребёнка-наука
2598,9.0,грибок-наш,кожа-наш
2599,9.0,лизнуть-в,стопа-век
2600,9.0,тварь-наш,чтение-наш
2601,9.0,плющ-наш,городской-джей
2602,9.0,кровать-наш,конфета-наш
2603,9.0,чувствовать себя-в,спираль-наш
2604,9.0,хоккей-наш,знак-век
2605,9.0,дочь-наука,паб-наш
2606,9.0,идея-наш,рыжевато-джей
2607,9.0,освещение-наш,человек-наука
2608,9.0,чувак-наш,пост-ть
2609,9.0,мельница-наш,лужа-наш
2610,9.0,санта-наш,стол-наш
2611,9.0,действие-наука,ус-наш
2612,9.0,едят-в,веб-наш
2613,9.0,горяч-джей,зима-наш
2614,9.0,собака-наш,серебро-наш
2615,9.0,губа-наш,работать-в
2616,9.0,крыльцо-наш,мопс-наш
2617,9.0,птица-наш,беременность-наш
2618,9.0,камеры-наш,ворона-наш
2619,9.0,едят-в,грузовик-наш
2620,9.0,лизнуть-в,мрамор-наш
2621,9.0,кролик-наш,стопа-век
2622,9.0,бумага-наш,железнодорожный-наш
2623,9.0,плакат-наш,бак-наш
2624,9.0,одежда-наш,трансформатор-наука
2625,9.0,курение-наш,солнечный-джей
2626,9.0,кактус-наш,ноги-наш
2627,9.0,держать-век,театр-наш
2628,9.0,рукоятка-наш,открытый-джей
2629,9.0,освещение-наш,панда-наука
2630,9.0,панкандидат-наука,нолик-наш
2631,9.0,филиал-наш,протест-наш
2632,9.0,дочь-наука,график-джей
2633,9.0,воздух-наш,плоды-наш
2634,9.0,книга-наш,медно-наш
2635,9.0,ночь-наш,наклейка-наш
2636,9.0,взрыв-наш,стол-наш
2637,9.0,змея-наш,клубнично-наш
2638,9.0,дракон-наш,падени-век
2639,9.0,собака-наш,парусно-наш
2640,9.0,ожог-век,пульсация-наш
2641,9.0,часы-наш,розовый-джей
2642,9.0,котенка-наш,женский-наш
2643,9.0,отказаться от-век,мороз-наш
2644,9.0,курицу-наш,звезда-наш
2645,9.0,семя-наш,лестница-наш
2646,9.0,оставить-в,ночь-наш
2647,9.0,небольшой-джей,долина-наука
2648,9.0,зеленый-джей,количество-наш
2649,9.0,оставить-в,утро-наш
2650,9.0,замок-век,манекен-наш
2651,9.0,оттенок-наш,ус-наш
2652,9.0,ошейник-наш,мусор-наш
2653,9.0,чернила-наш,орган-наш
2654,9.0,мак-наш,магазин-наш
2655,9.0,курение-наш,вайна-наука
2656,9.0,пламени-наш,слова-наш
2657,9.0,нарцисс-наш,мороз-наш
2658,9.0,танцор-наш,рыжевато-джей
2659,9.0,канал-наш,кофе-наука
2660,9.0,камеры-наш,кряква-наш
2661,9.0,лапша-наш,голубь-наш
2662,9.0,пара-н,площадь-джей
2663,9.0,радуга-наш,кита-наш
2664,9.0,летать-в,клавиатура-наш
2665,9.0,суп-наш,вид-наш
2666,9.0,козочки-наш,пеббл-наш
2667,9.0,отказаться от-век,кнопка н
2668,9.0,живот-наш,темно-джей
2669,9.0,алмаз-наш,парад-наука
2670,9.0,лошадь-наш,сладкий-джей
2671,9.0,древние-джей,рмо-наш
2672,9.0,банан-наш,ноги-наш
2673,9.0,сарай-век,трафик-наш
2674,9.0,ведро-наш,утро-наш
2675,8.0,ведро-наш,дак-наш
2676,8.0,десертные-наука,глаз-наука
2677,8.0,холодно-джей,флаг-наш
2678,8.0,кожа-наш,телевидения-наука
2679,8.0,спальня-наш,кошек-дж
2680,8.0,палма-наука,трафик-наш
2681,8.0,колье-наука,снег-наш
2682,8.0,лизнуть-в,оригами-наш
2683,8.0,протест-наш,плитка-наш
2684,8.0,жук-наш,шоколад-наш
2685,8.0,обезьяны-наш,тыквенно-наш
2686,8.0,кс-наш,музыка-наш
2687,8.0,борода-наш,спорт-наш
2688,8.0,бензин-наш,лето-наш
2689,8.0,след-наш,праздника-наука
2690,8.0,отказаться от-век,кран-наш
2691,8.0,авто-н,свиньи-наш
2692,8.0,могила-наш,санта-наш
2693,8.0,утюг-наш,всплеск-наш
2694,8.0,грязь-наш,гимнастика-наш
2695,8.0,оранжевый-джей,мокрый-джей
2696,8.0,керамические-джей,океан-наш
2697,8.0,винтаж-джей,зебра-наш
2698,8.0,волос-наука,берег-наш
2699,8.0,женский-наш,метро-джей
2700,8.0,мрамор-наш,открытка-наш
2701,8.0,фиш-наш,ноги-наш
2702,8.0,книга-наш,курение-наш
2703,8.0,поцелуй-наш,рыжевато-джей
2704,8.0,канал-наш,количество-наш
2705,8.0,кухня-наш,сон-век
2706,8.0,вишни-наш,баранина-наш
2707,8.0,сумка-наш,кс-наш
2708,8.0,лист-наш,луна-наш
2709,8.0,чувак-наш,время-наш
2710,8.0,кухня-наш,наряд-наш
2711,8.0,мусор-наш,жан-наш
