,type,word1,word2,word3,target
18188,gram8-plural,machine,machines,cat,cats
18189,gram8-plural,machine,machines,child,children
18190,gram8-plural,machine,machines,cloud,clouds
18191,gram8-plural,machine,machines,color,colors
18192,gram8-plural,machine,machines,computer,computers
18193,gram8-plural,machine,machines,cow,cows
18194,gram8-plural,machine,machines,dog,dogs
18195,gram8-plural,machine,machines,dollar,dollars
18196,gram8-plural,machine,machines,donkey,donkeys
18197,gram8-plural,machine,machines,dream,dreams
18198,gram8-plural,machine,machines,eagle,eagles
18199,gram8-plural,machine,machines,elephant,elephants
18200,gram8-plural,machine,machines,eye,eyes
18201,gram8-plural,machine,machines,finger,fingers
18202,gram8-plural,machine,machines,goat,goats
18203,gram8-plural,machine,machines,hand,hands
18204,gram8-plural,machine,machines,horse,horses
18205,gram8-plural,machine,machines,lion,lions
18206,gram8-plural,mango,mangoes,man,men
18207,gram8-plural,mango,mangoes,melon,melons
18208,gram8-plural,mango,mangoes,monkey,monkeys
18209,gram8-plural,mango,mangoes,mouse,mice
18210,gram8-plural,mango,mangoes,onion,onions
18211,gram8-plural,mango,mangoes,pear,pears
18212,gram8-plural,mango,mangoes,pig,pigs
18213,gram8-plural,mango,mangoes,pineapple,pineapples
18214,gram8-plural,mango,mangoes,rat,rats
18215,gram8-plural,mango,mangoes,road,roads
18216,gram8-plural,mango,mangoes,snake,snakes
18217,gram8-plural,mango,mangoes,woman,women
18218,gram8-plural,mango,mangoes,banana,bananas
18219,gram8-plural,mango,mangoes,bird,birds
18220,gram8-plural,mango,mangoes,bottle,bottles
18221,gram8-plural,mango,mangoes,building,buildings
18222,gram8-plural,mango,mangoes,car,cars
18223,gram8-plural,mango,mangoes,cat,cats
18224,gram8-plural,mango,mangoes,child,children
18225,gram8-plural,mango,mangoes,cloud,clouds
18226,gram8-plural,mango,mangoes,color,colors
18227,gram8-plural,mango,mangoes,computer,computers
18228,gram8-plural,mango,mangoes,cow,cows
18229,gram8-plural,mango,mangoes,dog,dogs
18230,gram8-plural,mango,mangoes,dollar,dollars
18231,gram8-plural,mango,mangoes,donkey,donkeys
18232,gram8-plural,mango,mangoes,dream,dreams
18233,gram8-plural,mango,mangoes,eagle,eagles
18234,gram8-plural,mango,mangoes,elephant,elephants
18235,gram8-plural,mango,mangoes,eye,eyes
18236,gram8-plural,mango,mangoes,finger,fingers
18237,gram8-plural,mango,mangoes,goat,goats
18238,gram8-plural,mango,mangoes,hand,hands
18239,gram8-plural,mango,mangoes,horse,horses
18240,gram8-plural,mango,mangoes,lion,lions
18241,gram8-plural,mango,mangoes,machine,machines
18242,gram8-plural,man,men,melon,melons
18243,gram8-plural,man,men,monkey,monkeys
18244,gram8-plural,man,men,mouse,mice
18245,gram8-plural,man,men,onion,onions
18246,gram8-plural,man,men,pear,pears
18247,gram8-plural,man,men,pig,pigs
18248,gram8-plural,man,men,pineapple,pineapples
18249,gram8-plural,man,men,rat,rats
18250,gram8-plural,man,men,road,roads
18251,gram8-plural,man,men,snake,snakes
18252,gram8-plural,man,men,woman,women
18253,gram8-plural,man,men,banana,bananas
18254,gram8-plural,man,men,bird,birds
18255,gram8-plural,man,men,bottle,bottles
18256,gram8-plural,man,men,building,buildings
18257,gram8-plural,man,men,car,cars
18258,gram8-plural,man,men,cat,cats
18259,gram8-plural,man,men,child,children
18260,gram8-plural,man,men,cloud,clouds
18261,gram8-plural,man,men,color,colors
18262,gram8-plural,man,men,computer,computers
18263,gram8-plural,man,men,cow,cows
18264,gram8-plural,man,men,dog,dogs
18265,gram8-plural,man,men,dollar,dollars
18266,gram8-plural,man,men,donkey,donkeys
18267,gram8-plural,man,men,dream,dreams
18268,gram8-plural,man,men,eagle,eagles
18269,gram8-plural,man,men,elephant,elephants
18270,gram8-plural,man,men,eye,eyes
18271,gram8-plural,man,men,finger,fingers
18272,gram8-plural,man,men,goat,goats
18273,gram8-plural,man,men,hand,hands
18274,gram8-plural,man,men,horse,horses
18275,gram8-plural,man,men,lion,lions
18276,gram8-plural,man,men,machine,machines
18277,gram8-plural,man,men,mango,mangoes
18278,gram8-plural,melon,melons,monkey,monkeys
18279,gram8-plural,melon,melons,mouse,mice
18280,gram8-plural,melon,melons,onion,onions
18281,gram8-plural,melon,melons,pear,pears
18282,gram8-plural,melon,melons,pig,pigs
18283,gram8-plural,melon,melons,pineapple,pineapples
18284,gram8-plural,melon,melons,rat,rats
18285,gram8-plural,melon,melons,road,roads
18286,gram8-plural,melon,melons,snake,snakes
18287,gram8-plural,melon,melons,woman,women
18288,gram8-plural,melon,melons,banana,bananas
18289,gram8-plural,melon,melons,bird,birds
18290,gram8-plural,melon,melons,bottle,bottles
18291,gram8-plural,melon,melons,building,buildings
18292,gram8-plural,melon,melons,car,cars
18293,gram8-plural,melon,melons,cat,cats
18294,gram8-plural,melon,melons,child,children
18295,gram8-plural,melon,melons,cloud,clouds
18296,gram8-plural,melon,melons,color,colors
18297,gram8-plural,melon,melons,computer,computers
18298,gram8-plural,melon,melons,cow,cows
18299,gram8-plural,melon,melons,dog,dogs
18300,gram8-plural,melon,melons,dollar,dollars
18301,gram8-plural,melon,melons,donkey,donkeys
18302,gram8-plural,melon,melons,dream,dreams
18303,gram8-plural,melon,melons,eagle,eagles
18304,gram8-plural,melon,melons,elephant,elephants
18305,gram8-plural,melon,melons,eye,eyes
18306,gram8-plural,melon,melons,finger,fingers
18307,gram8-plural,melon,melons,goat,goats
18308,gram8-plural,melon,melons,hand,hands
18309,gram8-plural,melon,melons,horse,horses
18310,gram8-plural,melon,melons,lion,lions
18311,gram8-plural,melon,melons,machine,machines
18312,gram8-plural,melon,melons,mango,mangoes
18313,gram8-plural,melon,melons,man,men
18314,gram8-plural,monkey,monkeys,mouse,mice
18315,gram8-plural,monkey,monkeys,onion,onions
18316,gram8-plural,monkey,monkeys,pear,pears
18317,gram8-plural,monkey,monkeys,pig,pigs
18318,gram8-plural,monkey,monkeys,pineapple,pineapples
18319,gram8-plural,monkey,monkeys,rat,rats
18320,gram8-plural,monkey,monkeys,road,roads
18321,gram8-plural,monkey,monkeys,snake,snakes
18322,gram8-plural,monkey,monkeys,woman,women
18323,gram8-plural,monkey,monkeys,banana,bananas
18324,gram8-plural,monkey,monkeys,bird,birds
18325,gram8-plural,monkey,monkeys,bottle,bottles
18326,gram8-plural,monkey,monkeys,building,buildings
18327,gram8-plural,monkey,monkeys,car,cars
18328,gram8-plural,monkey,monkeys,cat,cats
18329,gram8-plural,monkey,monkeys,child,children
18330,gram8-plural,monkey,monkeys,cloud,clouds
18331,gram8-plural,monkey,monkeys,color,colors
18332,gram8-plural,monkey,monkeys,computer,computers
18333,gram8-plural,monkey,monkeys,cow,cows
18334,gram8-plural,monkey,monkeys,dog,dogs
18335,gram8-plural,monkey,monkeys,dollar,dollars
18336,gram8-plural,monkey,monkeys,donkey,donkeys
18337,gram8-plural,monkey,monkeys,dream,dreams
18338,gram8-plural,monkey,monkeys,eagle,eagles
18339,gram8-plural,monkey,monkeys,elephant,elephants
18340,gram8-plural,monkey,monkeys,eye,eyes
18341,gram8-plural,monkey,monkeys,finger,fingers
18342,gram8-plural,monkey,monkeys,goat,goats
18343,gram8-plural,monkey,monkeys,hand,hands
18344,gram8-plural,monkey,monkeys,horse,horses
18345,gram8-plural,monkey,monkeys,lion,lions
18346,gram8-plural,monkey,monkeys,machine,machines
18347,gram8-plural,monkey,monkeys,mango,mangoes
18348,gram8-plural,monkey,monkeys,man,men
18349,gram8-plural,monkey,monkeys,melon,melons
18350,gram8-plural,mouse,mice,onion,onions
18351,gram8-plural,mouse,mice,pear,pears
18352,gram8-plural,mouse,mice,pig,pigs
18353,gram8-plural,mouse,mice,pineapple,pineapples
18354,gram8-plural,mouse,mice,rat,rats
18355,gram8-plural,mouse,mice,road,roads
18356,gram8-plural,mouse,mice,snake,snakes
18357,gram8-plural,mouse,mice,woman,women
18358,gram8-plural,mouse,mice,banana,bananas
18359,gram8-plural,mouse,mice,bird,birds
18360,gram8-plural,mouse,mice,bottle,bottles
18361,gram8-plural,mouse,mice,building,buildings
18362,gram8-plural,mouse,mice,car,cars
18363,gram8-plural,mouse,mice,cat,cats
18364,gram8-plural,mouse,mice,child,children
18365,gram8-plural,mouse,mice,cloud,clouds
18366,gram8-plural,mouse,mice,color,colors
18367,gram8-plural,mouse,mice,computer,computers
18368,gram8-plural,mouse,mice,cow,cows
18369,gram8-plural,mouse,mice,dog,dogs
18370,gram8-plural,mouse,mice,dollar,dollars
18371,gram8-plural,mouse,mice,donkey,donkeys
18372,gram8-plural,mouse,mice,dream,dreams
18373,gram8-plural,mouse,mice,eagle,eagles
18374,gram8-plural,mouse,mice,elephant,elephants
18375,gram8-plural,mouse,mice,eye,eyes
18376,gram8-plural,mouse,mice,finger,fingers
18377,gram8-plural,mouse,mice,goat,goats
18378,gram8-plural,mouse,mice,hand,hands
18379,gram8-plural,mouse,mice,horse,horses
18380,gram8-plural,mouse,mice,lion,lions
18381,gram8-plural,mouse,mice,machine,machines
18382,gram8-plural,mouse,mice,mango,mangoes
18383,gram8-plural,mouse,mice,man,men
18384,gram8-plural,mouse,mice,melon,melons
18385,gram8-plural,mouse,mice,monkey,monkeys
18386,gram8-plural,onion,onions,pear,pears
18387,gram8-plural,onion,onions,pig,pigs
18388,gram8-plural,onion,onions,pineapple,pineapples
18389,gram8-plural,onion,onions,rat,rats
18390,gram8-plural,onion,onions,road,roads
18391,gram8-plural,onion,onions,snake,snakes
18392,gram8-plural,onion,onions,woman,women
18393,gram8-plural,onion,onions,banana,bananas
18394,gram8-plural,onion,onions,bird,birds
18395,gram8-plural,onion,onions,bottle,bottles
18396,gram8-plural,onion,onions,building,buildings
18397,gram8-plural,onion,onions,car,cars
18398,gram8-plural,onion,onions,cat,cats
18399,gram8-plural,onion,onions,child,children
18400,gram8-plural,onion,onions,cloud,clouds
18401,gram8-plural,onion,onions,color,colors
18402,gram8-plural,onion,onions,computer,computers
18403,gram8-plural,onion,onions,cow,cows
18404,gram8-plural,onion,onions,dog,dogs
18405,gram8-plural,onion,onions,dollar,dollars
18406,gram8-plural,onion,onions,donkey,donkeys
18407,gram8-plural,onion,onions,dream,dreams
18408,gram8-plural,onion,onions,eagle,eagles
18409,gram8-plural,onion,onions,elephant,elephants
18410,gram8-plural,onion,onions,eye,eyes
18411,gram8-plural,onion,onions,finger,fingers
18412,gram8-plural,onion,onions,goat,goats
18413,gram8-plural,onion,onions,hand,hands
18414,gram8-plural,onion,onions,horse,horses
18415,gram8-plural,onion,onions,lion,lions
18416,gram8-plural,onion,onions,machine,machines
18417,gram8-plural,onion,onions,mango,mangoes
18418,gram8-plural,onion,onions,man,men
18419,gram8-plural,onion,onions,melon,melons
18420,gram8-plural,onion,onions,monkey,monkeys
18421,gram8-plural,onion,onions,mouse,mice
18422,gram8-plural,pear,pears,pig,pigs
18423,gram8-plural,pear,pears,pineapple,pineapples
18424,gram8-plural,pear,pears,rat,rats
18425,gram8-plural,pear,pears,road,roads
18426,gram8-plural,pear,pears,snake,snakes
18427,gram8-plural,pear,pears,woman,women
18428,gram8-plural,pear,pears,banana,bananas
18429,gram8-plural,pear,pears,bird,birds
18430,gram8-plural,pear,pears,bottle,bottles
18431,gram8-plural,pear,pears,building,buildings
18432,gram8-plural,pear,pears,car,cars
18433,gram8-plural,pear,pears,cat,cats
18434,gram8-plural,pear,pears,child,children
18435,gram8-plural,pear,pears,cloud,clouds
18436,gram8-plural,pear,pears,color,colors
18437,gram8-plural,pear,pears,computer,computers
18438,gram8-plural,pear,pears,cow,cows
18439,gram8-plural,pear,pears,dog,dogs
18440,gram8-plural,pear,pears,dollar,dollars
18441,gram8-plural,pear,pears,donkey,donkeys
18442,gram8-plural,pear,pears,dream,dreams
18443,gram8-plural,pear,pears,eagle,eagles
18444,gram8-plural,pear,pears,elephant,elephants
18445,gram8-plural,pear,pears,eye,eyes
18446,gram8-plural,pear,pears,finger,fingers
18447,gram8-plural,pear,pears,goat,goats
18448,gram8-plural,pear,pears,hand,hands
18449,gram8-plural,pear,pears,horse,horses
18450,gram8-plural,pear,pears,lion,lions
18451,gram8-plural,pear,pears,machine,machines
18452,gram8-plural,pear,pears,mango,mangoes
18453,gram8-plural,pear,pears,man,men
18454,gram8-plural,pear,pears,melon,melons
18455,gram8-plural,pear,pears,monkey,monkeys
18456,gram8-plural,pear,pears,mouse,mice
18457,gram8-plural,pear,pears,onion,onions
18458,gram8-plural,pig,pigs,pineapple,pineapples
18459,gram8-plural,pig,pigs,rat,rats
18460,gram8-plural,pig,pigs,road,roads
18461,gram8-plural,pig,pigs,snake,snakes
18462,gram8-plural,pig,pigs,woman,women
18463,gram8-plural,pig,pigs,banana,bananas
18464,gram8-plural,pig,pigs,bird,birds
18465,gram8-plural,pig,pigs,bottle,bottles
18466,gram8-plural,pig,pigs,building,buildings
18467,gram8-plural,pig,pigs,car,cars
18468,gram8-plural,pig,pigs,cat,cats
18469,gram8-plural,pig,pigs,child,children
18470,gram8-plural,pig,pigs,cloud,clouds
18471,gram8-plural,pig,pigs,color,colors
18472,gram8-plural,pig,pigs,computer,computers
18473,gram8-plural,pig,pigs,cow,cows
18474,gram8-plural,pig,pigs,dog,dogs
18475,gram8-plural,pig,pigs,dollar,dollars
18476,gram8-plural,pig,pigs,donkey,donkeys
18477,gram8-plural,pig,pigs,dream,dreams
18478,gram8-plural,pig,pigs,eagle,eagles
18479,gram8-plural,pig,pigs,elephant,elephants
18480,gram8-plural,pig,pigs,eye,eyes
18481,gram8-plural,pig,pigs,finger,fingers
18482,gram8-plural,pig,pigs,goat,goats
18483,gram8-plural,pig,pigs,hand,hands
18484,gram8-plural,pig,pigs,horse,horses
18485,gram8-plural,pig,pigs,lion,lions
18486,gram8-plural,pig,pigs,machine,machines
18487,gram8-plural,pig,pigs,mango,mangoes
18488,gram8-plural,pig,pigs,man,men
18489,gram8-plural,pig,pigs,melon,melons
18490,gram8-plural,pig,pigs,monkey,monkeys
18491,gram8-plural,pig,pigs,mouse,mice
18492,gram8-plural,pig,pigs,onion,onions
18493,gram8-plural,pig,pigs,pear,pears
18494,gram8-plural,pineapple,pineapples,rat,rats
18495,gram8-plural,pineapple,pineapples,road,roads
18496,gram8-plural,pineapple,pineapples,snake,snakes
18497,gram8-plural,pineapple,pineapples,woman,women
18498,gram8-plural,pineapple,pineapples,banana,bananas
18499,gram8-plural,pineapple,pineapples,bird,birds
18500,gram8-plural,pineapple,pineapples,bottle,bottles
18501,gram8-plural,pineapple,pineapples,building,buildings
18502,gram8-plural,pineapple,pineapples,car,cars
18503,gram8-plural,pineapple,pineapples,cat,cats
18504,gram8-plural,pineapple,pineapples,child,children
18505,gram8-plural,pineapple,pineapples,cloud,clouds
18506,gram8-plural,pineapple,pineapples,color,colors
18507,gram8-plural,pineapple,pineapples,computer,computers
18508,gram8-plural,pineapple,pineapples,cow,cows
18509,gram8-plural,pineapple,pineapples,dog,dogs
18510,gram8-plural,pineapple,pineapples,dollar,dollars
18511,gram8-plural,pineapple,pineapples,donkey,donkeys
18512,gram8-plural,pineapple,pineapples,dream,dreams
18513,gram8-plural,pineapple,pineapples,eagle,eagles
18514,gram8-plural,pineapple,pineapples,elephant,elephants
18515,gram8-plural,pineapple,pineapples,eye,eyes
18516,gram8-plural,pineapple,pineapples,finger,fingers
18517,gram8-plural,pineapple,pineapples,goat,goats
18518,gram8-plural,pineapple,pineapples,hand,hands
18519,gram8-plural,pineapple,pineapples,horse,horses
18520,gram8-plural,pineapple,pineapples,lion,lions
18521,gram8-plural,pineapple,pineapples,machine,machines
18522,gram8-plural,pineapple,pineapples,mango,mangoes
18523,gram8-plural,pineapple,pineapples,man,men
18524,gram8-plural,pineapple,pineapples,melon,melons
18525,gram8-plural,pineapple,pineapples,monkey,monkeys
18526,gram8-plural,pineapple,pineapples,mouse,mice
18527,gram8-plural,pineapple,pineapples,onion,onions
18528,gram8-plural,pineapple,pineapples,pear,pears
18529,gram8-plural,pineapple,pineapples,pig,pigs
18530,gram8-plural,rat,rats,road,roads
18531,gram8-plural,rat,rats,snake,snakes
18532,gram8-plural,rat,rats,woman,women
18533,gram8-plural,rat,rats,banana,bananas
18534,gram8-plural,rat,rats,bird,birds
18535,gram8-plural,rat,rats,bottle,bottles
18536,gram8-plural,rat,rats,building,buildings
18537,gram8-plural,rat,rats,car,cars
18538,gram8-plural,rat,rats,cat,cats
18539,gram8-plural,rat,rats,child,children
18540,gram8-plural,rat,rats,cloud,clouds
18541,gram8-plural,rat,rats,color,colors
18542,gram8-plural,rat,rats,computer,computers
18543,gram8-plural,rat,rats,cow,cows
18544,gram8-plural,rat,rats,dog,dogs
18545,gram8-plural,rat,rats,dollar,dollars
18546,gram8-plural,rat,rats,donkey,donkeys
18547,gram8-plural,rat,rats,dream,dreams
18548,gram8-plural,rat,rats,eagle,eagles
18549,gram8-plural,rat,rats,elephant,elephants
18550,gram8-plural,rat,rats,eye,eyes
18551,gram8-plural,rat,rats,finger,fingers
18552,gram8-plural,rat,rats,goat,goats
18553,gram8-plural,rat,rats,hand,hands
18554,gram8-plural,rat,rats,horse,horses
18555,gram8-plural,rat,rats,lion,lions
18556,gram8-plural,rat,rats,machine,machines
18557,gram8-plural,rat,rats,mango,mangoes
18558,gram8-plural,rat,rats,man,men
18559,gram8-plural,rat,rats,melon,melons
18560,gram8-plural,rat,rats,monkey,monkeys
18561,gram8-plural,rat,rats,mouse,mice
18562,gram8-plural,rat,rats,onion,onions
18563,gram8-plural,rat,rats,pear,pears
18564,gram8-plural,rat,rats,pig,pigs
18565,gram8-plural,rat,rats,pineapple,pineapples
18566,gram8-plural,road,roads,snake,snakes
18567,gram8-plural,road,roads,woman,women
18568,gram8-plural,road,roads,banana,bananas
18569,gram8-plural,road,roads,bird,birds
18570,gram8-plural,road,roads,bottle,bottles
18571,gram8-plural,road,roads,building,buildings
18572,gram8-plural,road,roads,car,cars
18573,gram8-plural,road,roads,cat,cats
18574,gram8-plural,road,roads,child,children
18575,gram8-plural,road,roads,cloud,clouds
18576,gram8-plural,road,roads,color,colors
18577,gram8-plural,road,roads,computer,computers
18578,gram8-plural,road,roads,cow,cows
18579,gram8-plural,road,roads,dog,dogs
18580,gram8-plural,road,roads,dollar,dollars
18581,gram8-plural,road,roads,donkey,donkeys
18582,gram8-plural,road,roads,dream,dreams
18583,gram8-plural,road,roads,eagle,eagles
18584,gram8-plural,road,roads,elephant,elephants
18585,gram8-plural,road,roads,eye,eyes
18586,gram8-plural,road,roads,finger,fingers
18587,gram8-plural,road,roads,goat,goats
18588,gram8-plural,road,roads,hand,hands
18589,gram8-plural,road,roads,horse,horses
18590,gram8-plural,road,roads,lion,lions
18591,gram8-plural,road,roads,machine,machines
18592,gram8-plural,road,roads,mango,mangoes
18593,gram8-plural,road,roads,man,men
18594,gram8-plural,road,roads,melon,melons
18595,gram8-plural,road,roads,monkey,monkeys
18596,gram8-plural,road,roads,mouse,mice
18597,gram8-plural,road,roads,onion,onions
18598,gram8-plural,road,roads,pear,pears
18599,gram8-plural,road,roads,pig,pigs
18600,gram8-plural,road,roads,pineapple,pineapples
18601,gram8-plural,road,roads,rat,rats
18602,gram8-plural,snake,snakes,woman,women
18603,gram8-plural,snake,snakes,banana,bananas
18604,gram8-plural,snake,snakes,bird,birds
18605,gram8-plural,snake,snakes,bottle,bottles
18606,gram8-plural,snake,snakes,building,buildings
18607,gram8-plural,snake,snakes,car,cars
18608,gram8-plural,snake,snakes,cat,cats
18609,gram8-plural,snake,snakes,child,children
18610,gram8-plural,snake,snakes,cloud,clouds
18611,gram8-plural,snake,snakes,color,colors
18612,gram8-plural,snake,snakes,computer,computers
18613,gram8-plural,snake,snakes,cow,cows
18614,gram8-plural,snake,snakes,dog,dogs
18615,gram8-plural,snake,snakes,dollar,dollars
18616,gram8-plural,snake,snakes,donkey,donkeys
18617,gram8-plural,snake,snakes,dream,dreams
18618,gram8-plural,snake,snakes,eagle,eagles
18619,gram8-plural,snake,snakes,elephant,elephants
18620,gram8-plural,snake,snakes,eye,eyes
18621,gram8-plural,snake,snakes,finger,fingers
18622,gram8-plural,snake,snakes,goat,goats
18623,gram8-plural,snake,snakes,hand,hands
18624,gram8-plural,snake,snakes,horse,horses
18625,gram8-plural,snake,snakes,lion,lions
18626,gram8-plural,snake,snakes,machine,machines
18627,gram8-plural,snake,snakes,mango,mangoes
18628,gram8-plural,snake,snakes,man,men
18629,gram8-plural,snake,snakes,melon,melons
18630,gram8-plural,snake,snakes,monkey,monkeys
18631,gram8-plural,snake,snakes,mouse,mice
18632,gram8-plural,snake,snakes,onion,onions
18633,gram8-plural,snake,snakes,pear,pears
18634,gram8-plural,snake,snakes,pig,pigs
18635,gram8-plural,snake,snakes,pineapple,pineapples
18636,gram8-plural,snake,snakes,rat,rats
18637,gram8-plural,snake,snakes,road,roads
18638,gram8-plural,woman,women,banana,bananas
18639,gram8-plural,woman,women,bird,birds
18640,gram8-plural,woman,women,bottle,bottles
18641,gram8-plural,woman,women,building,buildings
18642,gram8-plural,woman,women,car,cars
18643,gram8-plural,woman,women,cat,cats
18644,gram8-plural,woman,women,child,children
18645,gram8-plural,woman,women,cloud,clouds
18646,gram8-plural,woman,women,color,colors
18647,gram8-plural,woman,women,computer,computers
18648,gram8-plural,woman,women,cow,cows
18649,gram8-plural,woman,women,dog,dogs
18650,gram8-plural,woman,women,dollar,dollars
18651,gram8-plural,woman,women,donkey,donkeys
18652,gram8-plural,woman,women,dream,dreams
18653,gram8-plural,woman,women,eagle,eagles
18654,gram8-plural,woman,women,elephant,elephants
18655,gram8-plural,woman,women,eye,eyes
18656,gram8-plural,woman,women,finger,fingers
18657,gram8-plural,woman,women,goat,goats
18658,gram8-plural,woman,women,hand,hands
18659,gram8-plural,woman,women,horse,horses
18660,gram8-plural,woman,women,lion,lions
18661,gram8-plural,woman,women,machine,machines
18662,gram8-plural,woman,women,mango,mangoes
18663,gram8-plural,woman,women,man,men
18664,gram8-plural,woman,women,melon,melons
18665,gram8-plural,woman,women,monkey,monkeys
18666,gram8-plural,woman,women,mouse,mice
18667,gram8-plural,woman,women,onion,onions
18668,gram8-plural,woman,women,pear,pears
18669,gram8-plural,woman,women,pig,pigs
18670,gram8-plural,woman,women,pineapple,pineapples
18671,gram8-plural,woman,women,rat,rats
18672,gram8-plural,woman,women,road,roads
18673,gram8-plural,woman,women,snake,snakes
18674,gram9-plural-verbs,decrease,decreases,describe,describes
18675,gram9-plural-verbs,decrease,decreases,eat,eats
18676,gram9-plural-verbs,decrease,decreases,enhance,enhances
18677,gram9-plural-verbs,decrease,decreases,estimate,estimates
18678,gram9-plural-verbs,decrease,decreases,find,finds
18679,gram9-plural-verbs,decrease,decreases,generate,generates
18680,gram9-plural-verbs,decrease,decreases,go,goes
18681,gram9-plural-verbs,decrease,decreases,implement,implements
18682,gram9-plural-verbs,decrease,decreases,increase,increases
18683,gram9-plural-verbs,decrease,decreases,listen,listens
18684,gram9-plural-verbs,decrease,decreases,play,plays
18685,gram9-plural-verbs,decrease,decreases,predict,predicts
18686,gram9-plural-verbs,decrease,decreases,provide,provides
18687,gram9-plural-verbs,decrease,decreases,say,says
18688,gram9-plural-verbs,decrease,decreases,scream,screams
18689,gram9-plural-verbs,decrease,decreases,search,searches
18690,gram9-plural-verbs,decrease,decreases,see,sees
18691,gram9-plural-verbs,decrease,decreases,shuffle,shuffles
18692,gram9-plural-verbs,decrease,decreases,sing,sings
18693,gram9-plural-verbs,decrease,decreases,sit,sits
18694,gram9-plural-verbs,decrease,decreases,slow,slows
18695,gram9-plural-verbs,decrease,decreases,speak,speaks
18696,gram9-plural-verbs,decrease,decreases,swim,swims
18697,gram9-plural-verbs,decrease,decreases,talk,talks
18698,gram9-plural-verbs,decrease,decreases,think,thinks
18699,gram9-plural-verbs,decrease,decreases,vanish,vanishes
18700,gram9-plural-verbs,decrease,decreases,walk,walks
18701,gram9-plural-verbs,decrease,decreases,work,works
18702,gram9-plural-verbs,decrease,decreases,write,writes
18703,gram9-plural-verbs,describe,describes,eat,eats
18704,gram9-plural-verbs,describe,describes,enhance,enhances
18705,gram9-plural-verbs,describe,describes,estimate,estimates
18706,gram9-plural-verbs,describe,describes,find,finds
18707,gram9-plural-verbs,describe,describes,generate,generates
18708,gram9-plural-verbs,describe,describes,go,goes
18709,gram9-plural-verbs,describe,describes,implement,implements
18710,gram9-plural-verbs,describe,describes,increase,increases
18711,gram9-plural-verbs,describe,describes,listen,listens
18712,gram9-plural-verbs,describe,describes,play,plays
18713,gram9-plural-verbs,describe,describes,predict,predicts
18714,gram9-plural-verbs,describe,describes,provide,provides
18715,gram9-plural-verbs,describe,describes,say,says
18716,gram9-plural-verbs,describe,describes,scream,screams
18717,gram9-plural-verbs,describe,describes,search,searches
18718,gram9-plural-verbs,describe,describes,see,sees
18719,gram9-plural-verbs,describe,describes,shuffle,shuffles
18720,gram9-plural-verbs,describe,describes,sing,sings
18721,gram9-plural-verbs,describe,describes,sit,sits
18722,gram9-plural-verbs,describe,describes,slow,slows
18723,gram9-plural-verbs,describe,describes,speak,speaks
18724,gram9-plural-verbs,describe,describes,swim,swims
18725,gram9-plural-verbs,describe,describes,talk,talks
18726,gram9-plural-verbs,describe,describes,think,thinks
18727,gram9-plural-verbs,describe,describes,vanish,vanishes
18728,gram9-plural-verbs,describe,describes,walk,walks
18729,gram9-plural-verbs,describe,describes,work,works
18730,gram9-plural-verbs,describe,describes,write,writes
18731,gram9-plural-verbs,describe,describes,decrease,decreases
18732,gram9-plural-verbs,eat,eats,enhance,enhances
18733,gram9-plural-verbs,eat,eats,estimate,estimates
18734,gram9-plural-verbs,eat,eats,find,finds
18735,gram9-plural-verbs,eat,eats,generate,generates
18736,gram9-plural-verbs,eat,eats,go,goes
18737,gram9-plural-verbs,eat,eats,implement,implements
18738,gram9-plural-verbs,eat,eats,increase,increases
18739,gram9-plural-verbs,eat,eats,listen,listens
18740,gram9-plural-verbs,eat,eats,play,plays
18741,gram9-plural-verbs,eat,eats,predict,predicts
18742,gram9-plural-verbs,eat,eats,provide,provides
18743,gram9-plural-verbs,eat,eats,say,says
18744,gram9-plural-verbs,eat,eats,scream,screams
18745,gram9-plural-verbs,eat,eats,search,searches
18746,gram9-plural-verbs,eat,eats,see,sees
18747,gram9-plural-verbs,eat,eats,shuffle,shuffles
18748,gram9-plural-verbs,eat,eats,sing,sings
18749,gram9-plural-verbs,eat,eats,sit,sits
18750,gram9-plural-verbs,eat,eats,slow,slows
18751,gram9-plural-verbs,eat,eats,speak,speaks
18752,gram9-plural-verbs,eat,eats,swim,swims
18753,gram9-plural-verbs,eat,eats,talk,talks
18754,gram9-plural-verbs,eat,eats,think,thinks
18755,gram9-plural-verbs,eat,eats,vanish,vanishes
18756,gram9-plural-verbs,eat,eats,walk,walks
18757,gram9-plural-verbs,eat,eats,work,works
18758,gram9-plural-verbs,eat,eats,write,writes
18759,gram9-plural-verbs,eat,eats,decrease,decreases
18760,gram9-plural-verbs,eat,eats,describe,describes
18761,gram9-plural-verbs,enhance,enhances,estimate,estimates
18762,gram9-plural-verbs,enhance,enhances,find,finds
18763,gram9-plural-verbs,enhance,enhances,generate,generates
18764,gram9-plural-verbs,enhance,enhances,go,goes
18765,gram9-plural-verbs,enhance,enhances,implement,implements
18766,gram9-plural-verbs,enhance,enhances,increase,increases
18767,gram9-plural-verbs,enhance,enhances,listen,listens
18768,gram9-plural-verbs,enhance,enhances,play,plays
18769,gram9-plural-verbs,enhance,enhances,predict,predicts
18770,gram9-plural-verbs,enhance,enhances,provide,provides
18771,gram9-plural-verbs,enhance,enhances,say,says
18772,gram9-plural-verbs,enhance,enhances,scream,screams
18773,gram9-plural-verbs,enhance,enhances,search,searches
